ChineseName,EnglishName,StateName,StateNameEn,CountryName,CountryNameEn
涟川郡,Yeoncheon County,京畿道,Jeju-do,韩国,Korea
龙仁市,Yongin,京畿道,Jeju-do,韩国,Korea
南杨州市,Namyangju,京畿道,Jeju-do,韩国,Korea
平泽市,Pyeongtaek,京畿道,Jeju-do,韩国,Korea
坡州市,Paju,京畿道,Jeju-do,韩国,Korea
始兴市,Siheung,京畿道,Jeju-do,韩国,Korea
水原市,Suwon,京畿道,Jeju-do,韩国,Korea
乌山市,Osan,京畿道,Jeju-do,韩国,Korea
扬平郡,Yangpyeong County,京畿道,Jeju-do,韩国,Korea
杨州市,Yangju,京畿道,Jeju-do,韩国,Korea
仪旺市,Uiwang,京畿道,Jeju-do,韩国,Korea
议政府市,Uijeongbu,京畿道,Jeju-do,韩国,Korea
安东市,Andong,庆尚北道,Chungcheongbuk-do,韩国,Korea
奉化郡,Bonghwa County,庆尚北道,Chungcheongbuk-do,韩国,Korea
高灵郡,Goryeong County,庆尚北道,Chungcheongbuk-do,韩国,Korea
龟尾市,Gumi,庆尚北道,Chungcheongbuk-do,韩国,Korea
金泉市,Gimcheon,庆尚北道,Chungcheongbuk-do,韩国,Korea
军威郡,Gunwi County,庆尚北道,Chungcheongbuk-do,韩国,Korea
醴泉郡,Yecheon County,庆尚北道,Chungcheongbuk-do,韩国,Korea
浦项市,Pohang,庆尚北道,Chungcheongbuk-do,韩国,Korea
漆谷郡,Chilgok County,庆尚北道,Chungcheongbuk-do,韩国,Korea
淸道郡,Cheongdo County,庆尚北道,Chungcheongbuk-do,韩国,Korea
靑松郡,Cheongsong County,庆尚北道,Chungcheongbuk-do,韩国,Korea
庆山市,Gyeongsan,庆尚北道,Chungcheongbuk-do,韩国,Korea
庆州市,Gyeongju,庆尚北道,Chungcheongbuk-do,韩国,Korea
荣州市,Yeongju,庆尚北道,Chungcheongbuk-do,韩国,Korea
尙州市,Sangju,庆尚北道,Chungcheongbuk-do,韩国,Korea
蔚珍郡,Uljin County,庆尚北道,Chungcheongbuk-do,韩国,Korea
闻庆市,Mungyeong,庆尚北道,Chungcheongbuk-do,韩国,Korea
星州郡,Seongju County,庆尚北道,Chungcheongbuk-do,韩国,Korea
义城郡,Uiseong County,庆尚北道,Chungcheongbuk-do,韩国,Korea
英阳郡,Yeongyang County,庆尚北道,Chungcheongbuk-do,韩国,Korea
盈德郡,Yeongdeok County,庆尚北道,Chungcheongbuk-do,韩国,Korea
永川市,Yeongcheon,庆尚北道,Chungcheongbuk-do,韩国,Korea
郁陵郡,Ulleung County,庆尚北道,Chungcheongbuk-do,韩国,Korea
昌宁郡,Changnyeong County,庆尚南道,Chungcheongnam-do,韩国,Korea
昌原市,Changwon,庆尚南道,Chungcheongnam-do,韩国,Korea
固城郡,Goseong County,庆尚南道,Chungcheongnam-do,韩国,Korea
河东郡,Hadong County,庆尚南道,Chungcheongnam-do,韩国,Korea
金海市,Gimhae,庆尚南道,Chungcheongnam-do,韩国,Korea
晋州市,Jinju,庆尚南道,Chungcheongnam-do,韩国,Korea
居昌郡,Geochang County,庆尚南道,Chungcheongnam-do,韩国,Korea
巨济市,Geoje,庆尚南道,Chungcheongnam-do,韩国,Korea
梁山市,Yangsan,庆尚南道,Chungcheongnam-do,韩国,Korea
马山市,Masan,庆尚南道,Chungcheongnam-do,韩国,Korea
密阳市,Miryang,庆尚南道,Chungcheongnam-do,韩国,Korea
南海郡,Namhae County,庆尚南道,Chungcheongnam-do,韩国,Korea
山淸郡,Sancheong County,庆尚南道,Chungcheongnam-do,韩国,Korea
泗川市,Sacheon,庆尚南道,Chungcheongnam-do,韩国,Korea
统营市,Tongyeong,庆尚南道,Chungcheongnam-do,韩国,Korea
陜川郡,Hapcheon County,庆尚南道,Chungcheongnam-do,韩国,Korea
咸安郡,Haman County,庆尚南道,Chungcheongnam-do,韩国,Korea
咸阳郡,Hamyang County,庆尚南道,Chungcheongnam-do,韩国,Korea
宜宁郡,Uiryeong County,庆尚南道,Chungcheongnam-do,韩国,Korea
鎭海市,Jinhae,庆尚南道,Chungcheongnam-do,韩国,Korea
淳昌郡,Sunchang County,全罗北道,Gyeongsangbuk-do,韩国,Korea
扶安郡,Buan County,全罗北道,Gyeongsangbuk-do,韩国,Korea
高敞郡,Gochang County,全罗北道,Gyeongsangbuk-do,韩国,Korea
金堤市,Gimje,全罗北道,Gyeongsangbuk-do,韩国,Korea
井邑市,Jeongeup,全罗北道,Gyeongsangbuk-do,韩国,Korea
茂朱郡,Muju County,全罗北道,Gyeongsangbuk-do,韩国,Korea
南原市,Namwon,全罗北道,Gyeongsangbuk-do,韩国,Korea
全州市,Jeonju,全罗北道,Gyeongsangbuk-do,韩国,Korea
群山市,Gunsan,全罗北道,Gyeongsangbuk-do,韩国,Korea
任实郡,Imsil County,全罗北道,Gyeongsangbuk-do,韩国,Korea
完州郡,Wanju County,全罗北道,Gyeongsangbuk-do,韩国,Korea
益山市,Iksan,全罗北道,Gyeongsangbuk-do,韩国,Korea
长水郡,Jangsu County,全罗北道,Gyeongsangbuk-do,韩国,Korea
鎭安郡,Jinan County,全罗北道,Gyeongsangbuk-do,韩国,Korea
宝城郡,Boseong County,全罗南道,Gyeongsangnam-do,韩国,Korea
高兴郡,Goheung County,全罗南道,Gyeongsangnam-do,韩国,Korea
谷城郡,Gokseong County,全罗南道,Gyeongsangnam-do,韩国,Korea
莞岛郡,Wando County,全罗南道,Gyeongsangnam-do,韩国,Korea
光阳市,Gwangyang,全罗南道,Gyeongsangnam-do,韩国,Korea
海南郡,Haenam County,全罗南道,Gyeongsangnam-do,韩国,Korea
和顺郡,Hwasun County,全罗南道,Gyeongsangnam-do,韩国,Korea
康津郡,Gangjin County,全罗南道,Gyeongsangnam-do,韩国,Korea
丽水市,Yeosu,全罗南道,Gyeongsangnam-do,韩国,Korea
灵光郡,Yeonggwang County,全罗南道,Gyeongsangnam-do,韩国,Korea
灵岩郡,Yeongam County,全罗南道,Gyeongsangnam-do,韩国,Korea
罗州市,Naju,全罗南道,Gyeongsangnam-do,韩国,Korea
木浦市,Mokpo,全罗南道,Gyeongsangnam-do,韩国,Korea
求礼郡,Gurye County,全罗南道,Gyeongsangnam-do,韩国,Korea
顺天市,Suncheon,全罗南道,Gyeongsangnam-do,韩国,Korea
潭阳郡,Damyang County,全罗南道,Gyeongsangnam-do,韩国,Korea
务安郡,Muan County,全罗南道,Gyeongsangnam-do,韩国,Korea
咸平郡,Hampyeong County,全罗南道,Gyeongsangnam-do,韩国,Korea
新安郡,Sinan County,全罗南道,Gyeongsangnam-do,韩国,Korea
长城郡,Jangseong County,全罗南道,Gyeongsangnam-do,韩国,Korea
长兴郡,Jangheung County,全罗南道,Gyeongsangnam-do,韩国,Korea
珍岛郡,Jindo County,全罗南道,Gyeongsangnam-do,韩国,Korea
报恩郡,Boeun County,忠清北道,Jeollabuk-do,韩国,Korea
曾坪郡,Jeungpyeong County,忠清北道,Jeollabuk-do,韩国,Korea
丹阳郡,Danyang County,忠清北道,Jeollabuk-do,韩国,Korea
堤川市,Jecheon,忠清北道,Jeollabuk-do,韩国,Korea
槐山郡,Goesan County,忠清北道,Jeollabuk-do,韩国,Korea
淸原郡,Cheongwon County,忠清北道,Jeollabuk-do,韩国,Korea
淸州市,Cheongju,忠清北道,Jeollabuk-do,韩国,Korea
沃川郡,Okcheon County,忠清北道,Jeollabuk-do,韩国,Korea
阴城郡,Eumseong County,忠清北道,Jeollabuk-do,韩国,Korea
永同郡,Yeongdong County,忠清北道,Jeollabuk-do,韩国,Korea
鎭川郡,Jincheon County,忠清北道,Jeollabuk-do,韩国,Korea
忠州市,Chungju,忠清北道,Jeollabuk-do,韩国,Korea
保宁市,Boryeong,忠清南道,Jeollanam-do,韩国,Korea
扶余郡,Buyeo County,忠清南道,Jeollanam-do,韩国,Korea
公州市,Gongju,忠清南道,Jeollanam-do,韩国,Korea
洪城郡,Hongseong County,忠清南道,Jeollanam-do,韩国,Korea
鸡龙市,Gyeryong,忠清南道,Jeollanam-do,韩国,Korea
锦山郡,Geumsan County,忠清南道,Jeollanam-do,韩国,Korea
礼山郡,Yesan County,忠清南道,Jeollanam-do,韩国,Korea
论山市,Nonsan,忠清南道,Jeollanam-do,韩国,Korea
青阳郡,Cheongyang County,忠清南道,Jeollanam-do,韩国,Korea
瑞山市,Seosan,忠清南道,Jeollanam-do,韩国,Korea
舒川郡,Seocheon County,忠清南道,Jeollanam-do,韩国,Korea
泰安郡,Taean County,忠清南道,Jeollanam-do,韩国,Korea
唐津郡,Dangjin County,忠清南道,Jeollanam-do,韩国,Korea
天安市,Cheonan,忠清南道,Jeollanam-do,韩国,Korea
牙山市,Asan,忠清南道,Jeollanam-do,韩国,Korea
燕岐郡,Yeongi County,忠清南道,Jeollanam-do,韩国,Korea
阿尔梅勒,Almere,None,None,荷兰,Netherlands
阿默斯福特,Amersfoort,None,None,荷兰,Netherlands
阿姆斯特丹,Amsterdam,None,None,荷兰,Netherlands
阿纳姆,Arnhem,None,None,荷兰,Netherlands
阿珀尔多伦,Apeldoorn,None,None,荷兰,Netherlands
阿森,Assen,None,None,荷兰,Netherlands
埃德,Ede,None,None,荷兰,Netherlands
埃门,Emmen,None,None,荷兰,Netherlands
埃因霍芬,Eindhoven,None,None,荷兰,Netherlands
布雷达,Breda,None,None,荷兰,Netherlands
蒂尔堡,Tilburg,None,None,荷兰,Netherlands
多德雷赫特,Dordrecht,None,None,荷兰,Netherlands
恩斯赫德,Enschede,None,None,荷兰,Netherlands
格罗宁根,Groningen,None,None,荷兰,Netherlands
哈勒姆,Haarlem,None,None,荷兰,Netherlands
海牙,Hague,None,None,荷兰,Netherlands
霍夫多尔普,Hoofddorp,None,None,荷兰,Netherlands
莱顿,Leiden,None,None,荷兰,Netherlands
莱利斯塔德,Lelystad,None,None,荷兰,Netherlands
鹿特丹,Rotterdam,None,None,荷兰,Netherlands
吕伐登,Leeuwarden,None,None,荷兰,Netherlands
马斯特里赫特,Maastricht,None,None,荷兰,Netherlands
米德尔堡,Middelburg,None,None,荷兰,Netherlands
奈梅亨,Nijmegen,None,None,荷兰,Netherlands
斯海尔托亨博思,'s-Hertogenbosch,None,None,荷兰,Netherlands
乌得勒支,Utrecht,None,None,荷兰,Netherlands
兹沃勒,Zwolle,None,None,荷兰,Netherlands
佐特尔梅,Zoetermeer,None,None,荷兰,Netherlands
阿特兰蒂达,Atlantida,None,None,洪都拉斯,Honduras
埃尔帕拉伊索,El Paraiso,None,None,洪都拉斯,Honduras
奥科特佩克,Ocotepeque,None,None,洪都拉斯,Honduras
奥兰乔,Olancho,None,None,洪都拉斯,Honduras
弗朗西斯科-莫拉桑,Francisco Morazan,None,None,洪都拉斯,Honduras
格拉西亚斯-阿迪奥斯,Gracias a Dios,None,None,洪都拉斯,Honduras
海湾群岛,Islas de la Bahia,None,None,洪都拉斯,Honduras
科尔特斯,Cortes,None,None,洪都拉斯,Honduras
科隆,Colon,None,None,洪都拉斯,Honduras
科马亚瓜,Comayagua,None,None,洪都拉斯,Honduras
科潘,Copan,None,None,洪都拉斯,Honduras
拉巴斯,La Paz,None,None,洪都拉斯,Honduras
伦皮拉,Lempira,None,None,洪都拉斯,Honduras
乔卢特卡,Choluteca,None,None,洪都拉斯,Honduras
乔罗马,Choloma,None,None,洪都拉斯,Honduras
山谷,Valle,None,None,洪都拉斯,Honduras
圣巴巴拉,Santa Barbara,None,None,洪都拉斯,Honduras
因蒂布卡,Intibuca,None,None,洪都拉斯,Honduras
约罗,Yoro,None,None,洪都拉斯,Honduras
菲尼克斯群岛,Phoenix Islands,None,None,基里巴斯,Kiribati
吉尔伯特群岛,Gilberts Islands,None,None,基里巴斯,Kiribati
莱恩群岛,Line Islands,None,None,基里巴斯,Kiribati
阿里萨比赫区,Ali Sabih,None,None,吉布提,Djibouti
奥博克区,Obock,None,None,吉布提,Djibouti
迪基勒区,Dikhil,None,None,吉布提,Djibouti
塔朱拉区,Tadjoura,None,None,吉布提,Djibouti
奥什,Osh,None,None,吉尔吉斯斯坦,Kyrgyzstan
巴特肯,Batken,None,None,吉尔吉斯斯坦,Kyrgyzstan
比什凯克市,Bishkek,None,None,吉尔吉斯斯坦,Kyrgyzstan
楚河,Chuy,None,None,吉尔吉斯斯坦,Kyrgyzstan
贾拉拉巴德,Jalal-Abad,None,None,吉尔吉斯斯坦,Kyrgyzstan
卡拉巴尔塔,Karabalta,None,None,吉尔吉斯斯坦,Kyrgyzstan
卡拉库尔,Kara-Kol,None,None,吉尔吉斯斯坦,Kyrgyzstan
坎特,Kant,None,None,吉尔吉斯斯坦,Kyrgyzstan
科克扬加克,Kok-Jangak,None,None,吉尔吉斯斯坦,Kyrgyzstan
迈利赛,Mailuu-Suu,None,None,吉尔吉斯斯坦,Kyrgyzstan
纳伦,Naryn,None,None,吉尔吉斯斯坦,Kyrgyzstan
苏卢克图,Suluktu,None,None,吉尔吉斯斯坦,Kyrgyzstan
塔拉斯,Talas,None,None,吉尔吉斯斯坦,Kyrgyzstan
塔什库梅尔,Tash-Kumyr,None,None,吉尔吉斯斯坦,Kyrgyzstan
乌兹根,Uzgen,None,None,吉尔吉斯斯坦,Kyrgyzstan
伊塞克湖,Ysyk-Kol,None,None,吉尔吉斯斯坦,Kyrgyzstan
博凯,Boke,None,None,几内亚,Guinea
恩泽雷科雷,Nzerekore,None,None,几内亚,Guinea
法拉纳,Faranah,None,None,几内亚,Guinea
金迪亚,Kindia,None,None,几内亚,Guinea
康康,Kankan,None,None,几内亚,Guinea
科纳克里,Conakry,None,None,几内亚,Guinea
拉贝,Labe,None,None,几内亚,Guinea
玛木,Mamou,None,None,几内亚,Guinea
阿伯茨福,Abbotsford,None,None,加拿大,Canada
埃德蒙顿,Edmonton,None,None,加拿大,Canada
奥沙瓦,Oshawa,None,None,加拿大,Canada
巴里,Barrie,None,None,加拿大,Canada
布列塔尼角,Cape Breton,None,None,加拿大,Canada
多伦多,Toronto,None,None,加拿大,Canada
弗雷德里顿,Fredericton,None,None,加拿大,Canada
圭尔夫,Guelph,None,None,加拿大,Canada
哈利法克斯,Halifax,None,None,加拿大,Canada
哈密尔顿,Hamilton,None,None,加拿大,Canada
怀特霍斯,Whitehorse,None,None,加拿大,Canada
基劳纳,Kelowna,None,None,加拿大,Canada
基奇纳,Brampton,None,None,加拿大,Canada
金斯敦,Kingston,None,None,加拿大,Canada
卡里加里,Calgary,None,None,加拿大,Canada
魁北克,Quebec,None,None,加拿大,Canada
里贾纳,Regina,None,None,加拿大,Canada
伦敦,London,None,None,加拿大,Canada
蒙特利尔,Montreal,None,None,加拿大,Canada
萨德伯里,Sudbury,None,None,加拿大,Canada
萨斯卡通,Saskatoon,None,None,加拿大,Canada
三河城,Trois-Rivieres,None,None,加拿大,Canada
桑德贝,Thunder Bay,None,None,加拿大,Canada
舍布鲁克,Sherbrooke,None,None,加拿大,Canada
圣卡塔琳娜,St. Catharines,None,None,加拿大,Canada
圣约翰斯,Saint-John's,None,None,加拿大,Canada
维多利亚,Victoria,None,None,加拿大,Canada
温哥华,Vancouver,None,None,加拿大,Canada
温尼伯,Winnipeg,None,None,加拿大,Canada
温莎,Windsor,None,None,加拿大,Canada
渥太华,Ottawa,None,None,加拿大,Canada
夏洛特敦,Charlottetown,None,None,加拿大,Canada
耶洛奈夫,Yellowknife,None,None,加拿大,Canada
伊魁特,Iqaluit,None,None,加拿大,Canada
阿散蒂,Ashanti,None,None,加纳,Ghana
奥布阿西,Obuasi,None,None,加纳,Ghana
北部,Northern,None,None,加纳,Ghana
布朗阿哈福,Brong Ahafo,None,None,加纳,Ghana
大阿克拉,Greater Accra,None,None,加纳,Ghana
东部,Eastern,None,None,加纳,Ghana
上东部,Upper East,None,None,加纳,Ghana
上西部,Upper West,None,None,加纳,Ghana
沃尔特,Volta,None,None,加纳,Ghana
西部,Western,None,None,加纳,Ghana
中部,Central,None,None,加纳,Ghana
奥果韦-洛洛,Ogooue-Lolo,None,None,加蓬,Gabon
奥果韦-伊温多,Ogooue-Ivindo,None,None,加蓬,Gabon
滨海奥果韦,Ogooue-Maritime,None,None,加蓬,Gabon
恩古涅,Ngounie,None,None,加蓬,Gabon
河口,Estuaire,None,None,加蓬,Gabon
尼扬加,Nyanga,None,None,加蓬,Gabon
上奥果韦,Haut-Ogooue,None,None,加蓬,Gabon
沃勒-恩特姆,Woleu-Ntem,None,None,加蓬,Gabon
中奥果韦,Moyen-Ogooue,None,None,加蓬,Gabon
奥多棉吉,Otdar Mean Chey,None,None,柬埔寨,Cambodia
白马市,Krong Keb,None,None,柬埔寨,Cambodia
柏威夏,Preah Vihear,None,None,柬埔寨,Cambodia
拜林市,Krong Pailin,None,None,柬埔寨,Cambodia
班迭棉吉,Banteay Mean Chey,None,None,柬埔寨,Cambodia
磅清扬,Kampong Chhnang,None,None,柬埔寨,Cambodia
磅士卑,Kampong Spoe,None,None,柬埔寨,Cambodia
磅同,Kampong Thum,None,None,柬埔寨,Cambodia
磅湛,Kampong Cham,None,None,柬埔寨,Cambodia
波罗勉,Prey Veng,None,None,柬埔寨,Cambodia
茶胶,Takev,None,None,柬埔寨,Cambodia
柴桢,Svay Rieng,None,None,柬埔寨,Cambodia
干丹,Kandal,None,None,柬埔寨,Cambodia
戈公,Kaoh Kong,None,None,柬埔寨,Cambodia
贡布,Kampot,None,None,柬埔寨,Cambodia
金边市,Phnum Penh,None,None,柬埔寨,Cambodia
桔井,Kracheh,None,None,柬埔寨,Cambodia
腊塔纳基里,Rotanak Kiri,None,None,柬埔寨,Cambodia
马德望,Bat Dambang,None,None,柬埔寨,Cambodia
蒙多基里,Mondol Kiri,None,None,柬埔寨,Cambodia
菩萨,Pouthĭsat,None,None,柬埔寨,Cambodia
上丁,Stoeng Treng,None,None,柬埔寨,Cambodia
西哈努克市,Krong Preah,None,None,柬埔寨,Cambodia
暹粒,Siem Reab,None,None,柬埔寨,Cambodia
奥洛穆茨,Olomoucky,None,None,捷克共和国,Czech Republic
比尔森,Plzensky,None,None,捷克共和国,Czech Republic
布拉格直辖市,Prague,None,None,捷克共和国,Czech Republic
赫拉德茨-克拉洛韦,Kralovehradecky,None,None,捷克共和国,Czech Republic
卡罗维发利,Karlovarsky,None,None,捷克共和国,Czech Republic
利贝雷克,Liberecky,None,None,捷克共和国,Czech Republic
摩拉维亚-西里西亚,Moravskoslezsky,None,None,捷克共和国,Czech Republic
南摩拉维亚,Jihomoravsky,None,None,捷克共和国,Czech Republic
帕尔杜比采,Pardubicky,None,None,捷克共和国,Czech Republic
维索基纳,Vysocina,None,None,捷克共和国,Czech Republic
乌斯季,Ustecky,None,None,捷克共和国,Czech Republic
中捷克,Stredocesky,None,None,捷克共和国,Czech Republic
兹林,Zlinsky,None,None,捷克共和国,Czech Republic
北马塔贝莱兰,Matabeleland North,None,None,津巴布韦,Zimbabwe
布拉瓦约,Bulawayo,None,None,津巴布韦,Zimbabwe
东马绍纳兰,Mashonaland East,None,None,津巴布韦,Zimbabwe
哈拉雷,Harare,None,None,津巴布韦,Zimbabwe
马尼卡兰,Manicaland,None,None,津巴布韦,Zimbabwe
马斯温戈,Masvingo,None,None,津巴布韦,Zimbabwe
南马塔贝莱兰,Matabeleland South,None,None,津巴布韦,Zimbabwe
西马绍纳兰,Mashonaland West,None,None,津巴布韦,Zimbabwe
中部,Midlands,None,None,津巴布韦,Zimbabwe
中马绍纳兰,Mashonaland Central,None,None,津巴布韦,Zimbabwe
阿达马瓦,Adamaoua,None,None,喀麦隆,Cameroon
北部,Nord,None,None,喀麦隆,Cameroon
北端,Extreme-Nord,None,None,喀麦隆,Cameroon
滨海,Littoral,None,None,喀麦隆,Cameroon
东部,Est,None,None,喀麦隆,Cameroon
南部,Sud,None,None,喀麦隆,Cameroon
西北,Nord-Oueste,None,None,喀麦隆,Cameroon
西部,Ouest,None,None,喀麦隆,Cameroon
西南,Sud-Oueste,None,None,喀麦隆,Cameroon
中央,Centre,None,None,喀麦隆,Cameroon
北部,Madinat ach Shamal,None,None,卡塔尔,Qatar
多哈,Ad Dawhah,None,None,卡塔尔,Qatar
古韦里耶,Al Ghuwariyah,None,None,卡塔尔,Qatar
豪尔,Al Khawr,None,None,卡塔尔,Qatar
杰里扬拜特奈,Jariyan al Batnah,None,None,卡塔尔,Qatar
赖扬,Ar Rayyan,None,None,卡塔尔,Qatar
沃克拉,Al Wakrah,None,None,卡塔尔,Qatar
乌姆锡拉勒,Umm Salal,None,None,卡塔尔,Qatar
朱迈利耶,Al Jumaliyah,None,None,卡塔尔,Qatar
阿涅比,Agnebi,None,None,科特迪瓦,Cote d'Ivoire
巴芬,Bafing,None,None,科特迪瓦,Cote d'Ivoire
邦达马河谷,Vallee du Bandama,None,None,科特迪瓦,Cote d'Ivoire
登盖莱,Denguele,None,None,科特迪瓦,Cote d'Ivoire
恩济－科莫埃,Nzi-Comoe,None,None,科特迪瓦,Cote d'Ivoire
弗罗马格尔,Fromager,None,None,科特迪瓦,Cote d'Ivoire
湖泊,Lacs,None,None,科特迪瓦,Cote d'Ivoire
马拉韦,Marahoue,None,None,科特迪瓦,Cote d'Ivoire
南邦达马,Sud-Bandama,None,None,科特迪瓦,Cote d'Ivoire
南科莫埃,Sud-Comoe,None,None,科特迪瓦,Cote d'Ivoire
萨桑德拉,Haut-Sassandra,None,None,科特迪瓦,Cote d'Ivoire
萨瓦纳,Savanes,None,None,科特迪瓦,Cote d'Ivoire
山地,Montagnes,None,None,科特迪瓦,Cote d'Ivoire
沃罗杜古,Worodougou,None,None,科特迪瓦,Cote d'Ivoire
下萨桑德拉,Bas-Sassandra,None,None,科特迪瓦,Cote d'Ivoire
泻湖,Lagunes,None,None,科特迪瓦,Cote d'Ivoire
赞赞,Zanzan,None,None,科特迪瓦,Cote d'Ivoire
中卡瓦利,Moyen-Cavally,None,None,科特迪瓦,Cote d'Ivoire
中科莫埃,Moyen-Comoe,None,None,科特迪瓦,Cote d'Ivoire
奥西耶克-巴拉尼亚,Osjecko-Baranjska,None,None,克罗地亚,Croatia
别洛瓦尔-比洛戈拉,Bjelovarsko-Bilogorska,None,None,克罗地亚,Croatia
滨海和山区,Primorsko-Goranska,None,None,克罗地亚,Croatia
波热加-斯拉沃尼亚,Pozega-Slavonia,None,None,克罗地亚,Croatia
布罗德-波萨维纳,Brodsko-Posavska,None,None,克罗地亚,Croatia
杜布罗夫斯克-内雷特瓦,Dubrovacko-Neretvanska,None,None,克罗地亚,Croatia
卡尔洛瓦茨,Karlovacka,None,None,克罗地亚,Croatia
科普里夫尼察-克里热夫齐,Koprivnicko-Krizevacka,None,None,克罗地亚,Croatia
克拉皮纳-扎戈列,Krapinsko-Zagorska,None,None,克罗地亚,Croatia
利卡-塞尼,Licko-Senjska,None,None,克罗地亚,Croatia
梅吉穆列,Medimurska,None,None,克罗地亚,Croatia
萨格勒布,Zagrebacka,None,None,克罗地亚,Croatia
萨格勒布市,Grad Zagreb,None,None,克罗地亚,Croatia
斯普利特-达尔马提亚,Splitsko-Dalmatinska,None,None,克罗地亚,Croatia
瓦拉日丁,Varazdinska,None,None,克罗地亚,Croatia
维罗维蒂察-波德拉维纳,Viroviticko-Podravska,None,None,克罗地亚,Croatia
武科瓦尔-斯里耶姆,Vukovarsko-Srijemska,None,None,克罗地亚,Croatia
希贝尼克-克宁,Sibensko-Kninska,None,None,克罗地亚,Croatia
锡萨克-莫斯拉维纳,Sisacko-Moslavacka,None,None,克罗地亚,Croatia
伊斯特拉,Istarska,None,None,克罗地亚,Croatia
扎达尔,Zadarska,None,None,克罗地亚,Croatia
埃尔格约-马拉奎特,Elgeyo-Marakwet,None,None,肯尼亚,Kenya
巴林戈,Baringo,None,None,肯尼亚,Kenya
邦戈马,Bungoma,None,None,肯尼亚,Kenya
博美特,Bomet,None,None,肯尼亚,Kenya
